,x,y
0,0.022222222222222223,0.116233534771305
1,0.044444444444444446,0.1757060204481578
2,0.06666666666666667,0.31364478255142153
3,0.08888888888888889,0.41026280265877374
4,0.1111111111111111,0.4225825519888771
5,0.13333333333333333,0.48251113976777815
6,0.15555555555555556,0.6385818501092001
7,0.17777777777777778,0.6589740725868724
8,0.2,0.666153886125421
9,0.2222222222222222,0.6675747952169023
10,0.24444444444444444,0.7119120600810819
11,0.26666666666666666,0.7269903584002427
12,0.28888888888888886,0.7491231516524693
13,0.3111111111111111,0.8427969976268838
14,0.3333333333333333,0.9627800872170802
15,0.35555555555555557,0.9764759058199612
16,0.37777777777777777,1.187205996113107
17,0.4,1.3020042705787997
18,0.4222222222222222,1.3812063441813873
19,0.4444444444444444,1.3927074677213855
20,0.4666666666666667,1.4290528707115386
21,0.4888888888888889,1.4496473485675367
22,0.5111111111111111,1.4525059157500495
23,0.5333333333333333,1.6384025058601717
24,0.5555555555555556,1.6920352007583745
25,0.5777777777777777,1.7345022632464084
26,0.6,1.7590988450473481
27,0.6222222222222222,1.7762662501003146
28,0.6444444444444445,1.7914644847163455
29,0.6666666666666666,1.8354828637841958
30,0.6888888888888889,1.9102295673557144
31,0.7111111111111111,1.9943291530354044
32,0.7333333333333333,2.0173276081503055
33,0.7555555555555555,2.0280375044088537
34,0.7777777777777778,2.1030511432699135
35,0.8,2.234385358066448
36,0.8222222222222222,2.2877583424053847
37,0.8444444444444444,2.3283878417526855
38,0.8666666666666667,2.356697253705221
39,0.8888888888888888,2.4229175570666306
40,0.9111111111111111,2.6960753911281694
41,0.9333333333333333,3.770923692892993
42,0.9555555555555556,4.519863747194922
43,0.9777777777777777,4.630120325715675
44,1.0,5.469302057849795
