,x,y
0,0.022222222222222223,0.28664911711311497
1,0.044444444444444446,0.3581421374334942
2,0.06666666666666667,0.38377464565407904
3,0.08888888888888889,0.4898744737175029
4,0.1111111111111111,0.49815245321780177
5,0.13333333333333333,0.5189194028030104
6,0.15555555555555556,0.5193976668620377
7,0.17777777777777778,0.5615357338066106
8,0.2,0.6109904624831981
9,0.2222222222222222,0.6989153591426017
10,0.24444444444444444,0.7298804308165066
11,0.26666666666666666,0.9127307605251883
12,0.28888888888888886,0.9612698443318234
13,0.3111111111111111,1.0875927938373415
14,0.3333333333333333,1.1382271302336802
15,0.35555555555555557,1.1400332754823048
16,0.37777777777777777,1.210310035330505
17,0.4,1.2802302282046343
18,0.4222222222222222,1.453025151415802
19,0.4444444444444444,1.453118067910825
20,0.4666666666666667,1.513688262602881
21,0.4888888888888889,1.5322400037875634
22,0.5111111111111111,1.697664572287471
23,0.5333333333333333,1.703063155378828
24,0.5555555555555556,1.7379782200036107
25,0.5777777777777777,1.885282102397869
26,0.6,1.8978767408050736
27,0.6222222222222222,2.130189838771867
28,0.6444444444444445,2.1688178062265697
29,0.6666666666666666,2.244184053647765
30,0.6888888888888889,2.303455399023148
31,0.7111111111111111,2.324931564414078
32,0.7333333333333333,2.7157791901444654
33,0.7555555555555555,2.8086728662522678
34,0.7777777777777778,2.849999316703232
35,0.8,2.879256079136664
36,0.8222222222222222,3.0264410112617295
37,0.8444444444444444,3.3054278762799973
38,0.8666666666666667,3.509520006389112
39,0.8888888888888888,3.6449714676523874
40,0.9111111111111111,4.781416631083302
41,0.9333333333333333,5.080343908890955
42,0.9555555555555556,5.217980623693944
43,0.9777777777777777,5.408297412550962
44,1.0,5.494468142444885
