,x,y
0,0.02306457598043748,2.2222222222222223e-05
1,0.049617415912078175,4.4444444444444447e-05
2,0.049871354907289264,6.666666666666667e-05
3,0.05009774485019678,8.888888888888889e-05
4,0.06591092092939856,0.00011111111111111112
5,0.06700683960746255,0.00013333333333333334
6,0.067376102509774,0.00015555555555555556
7,0.06768664390680705,0.00017777777777777779
8,0.07036023755784783,0.0002
9,0.07394230943311031,0.00022222222222222223
10,0.07839007448256961,0.00024444444444444443
11,0.08139128141305442,0.0002666666666666667
12,0.08509610807022394,0.0002888888888888889
13,0.08713598357221389,0.0003111111111111111
14,0.09102273459288888,0.0003333333333333333
15,0.09346748880781117,0.00035555555555555557
16,0.09613318198240808,0.00037777777777777777
17,0.09861205849897833,0.0004
18,0.09874731935302736,0.0004222222222222222
19,0.09999666513752667,0.00044444444444444447
20,0.10214075921187118,0.00046666666666666666
21,0.10252431745491915,0.0004888888888888889
22,0.10363426989301623,0.0005111111111111112
23,0.1095342779717667,0.0005333333333333334
24,0.1101750099474953,0.0005555555555555556
25,0.11040744250938019,0.0005777777777777778
26,0.11113872096686576,0.0006
27,0.11577598195380713,0.0006222222222222223
28,0.11760731192725517,0.0006444444444444444
29,0.1195782653747206,0.0006666666666666666
30,0.12074285470157885,0.0006888888888888888
31,0.12316766042457673,0.0007111111111111111
32,0.12542116538468423,0.0007333333333333333
33,0.1255260121634461,0.0007555555555555555
34,0.12646122648334715,0.0007777777777777777
35,0.1277929354458355,0.0008
36,0.12923326168646818,0.0008222222222222222
37,0.13116788766171164,0.0008444444444444444
38,0.1355306184940002,0.0008666666666666666
39,0.13636776752923793,0.0008888888888888889
40,0.13717616873160915,0.0009111111111111111
41,0.13780403374044833,0.0009333333333333333
42,0.1411784891262268,0.0009555555555555555
43,0.14372534192372943,0.0009777777777777777
44,0.1457328629358665,0.001
45,0.14704669542301202,0.0010222222222222223
46,0.14721977249247983,0.0010444444444444444
47,0.1472750849143681,0.0010666666666666667
48,0.14905898618007057,0.0010888888888888888
49,0.1494151985414207,0.0011111111111111111
50,0.1526261285508539,0.0011333333333333334
51,0.1529417601112566,0.0011555555555555555
52,0.15664173747510865,0.0011777777777777778
53,0.15700329972152646,0.0012
54,0.157976249597828,0.0012222222222222222
55,0.15874322424653123,0.0012444444444444445
56,0.16019817812731607,0.0012666666666666666
57,0.16077225869014855,0.001288888888888889
58,0.16117274865493236,0.0013111111111111112
59,0.16201706919575123,0.0013333333333333333
60,0.16320499508170574,0.0013555555555555556
61,0.1658021596733611,0.0013777777777777777
62,0.16597603124218233,0.0014
63,0.16907246540972057,0.0014222222222222223
64,0.16953957597306094,0.0014444444444444444
65,0.17175793810449694,0.0014666666666666667
66,0.1744497322149473,0.001488888888888889
67,0.17625968968303865,0.001511111111111111
68,0.17826164478927797,0.0015333333333333334
69,0.1827725415237874,0.0015555555555555555
70,0.19076273022150747,0.0015777777777777778
71,0.19232412607127097,0.0016
72,0.1933869227376593,0.0016222222222222222
73,0.19383369658583216,0.0016444444444444445
74,0.1946561596653389,0.0016666666666666668
75,0.1965547481493249,0.0016888888888888889
76,0.19745112168497236,0.0017111111111111112
77,0.19883460377277504,0.0017333333333333333
78,0.20048223479810165,0.0017555555555555556
79,0.2012688858414377,0.0017777777777777779
80,0.2018997008466725,0.0018
81,0.20499095978157408,0.0018222222222222223
82,0.20526143313683282,0.0018444444444444443
83,0.2075410860090518,0.0018666666666666666
84,0.20901723543538625,0.001888888888888889
85,0.21179823275592352,0.001911111111111111
86,0.2119637803679257,0.0019333333333333333
87,0.2145814001716304,0.0019555555555555554
88,0.2151853581752504,0.001977777777777778
89,0.21596394286638076,0.002
90,0.21644574038343345,0.002022222222222222
91,0.2164872502946999,0.0020444444444444447
92,0.21701450155882906,0.0020666666666666667
93,0.21727486608669896,0.002088888888888889
94,0.21827573418480417,0.002111111111111111
95,0.21909087999108148,0.0021333333333333334
96,0.220037971204754,0.0021555555555555555
97,0.2206584967845576,0.0021777777777777776
98,0.22146883271672865,0.0022
99,0.221718376812517,0.0022222222222222222
100,0.22263848630650102,0.0022444444444444443
101,0.22476770115500155,0.002266666666666667
102,0.22485614604863433,0.002288888888888889
103,0.22512603065501022,0.002311111111111111
104,0.22865735625586112,0.0023333333333333335
105,0.2288656228830758,0.0023555555555555556
106,0.22888304782056906,0.0023777777777777777
107,0.22972934736499154,0.0024
108,0.23060897341431336,0.0024222222222222223
109,0.23210116508249587,0.0024444444444444444
110,0.2324634471041938,0.0024666666666666665
111,0.2336719833209216,0.002488888888888889
112,0.23423615776392942,0.002511111111111111
