,x,y
0,0.0,0.0
1,0.007333333333333333,0.1111111111111111
2,0.021555555555555557,0.2222222222222222
3,0.049777777777777775,0.3333333333333333
4,0.08577777777777777,0.4444444444444444
5,0.12488888888888888,0.5555555555555556
6,0.1708888888888889,0.6666666666666666
7,0.21755555555555556,0.7777777777777777
8,0.2673333333333333,0.8888888888888888
9,0.3204444444444444,1.0
10,0.37222222222222223,1.1111111111111112
11,0.4231111111111111,1.222222222222222
12,0.474,1.3333333333333333
13,0.5213333333333333,1.4444444444444444
14,0.5713333333333334,1.5555555555555554
15,0.6168888888888889,1.6666666666666665
16,0.658,1.7777777777777777
17,0.6957777777777778,1.8888888888888888
18,0.732,2.0
19,0.7637777777777778,2.111111111111111
20,0.7953333333333333,2.2222222222222223
21,0.82,2.333333333333333
22,0.8391111111111111,2.444444444444444
23,0.8595555555555555,2.5555555555555554
24,0.8773333333333333,2.6666666666666665
25,0.8946666666666667,2.7777777777777777
26,0.9082222222222223,2.888888888888889
27,0.9195555555555556,3.0
28,0.932,3.1111111111111107
29,0.9393333333333334,3.222222222222222
30,0.9482222222222222,3.333333333333333
31,0.9562222222222222,3.444444444444444
32,0.9626666666666667,3.5555555555555554
33,0.9668888888888889,3.6666666666666665
34,0.9706666666666667,3.7777777777777777
35,0.9742222222222222,3.888888888888889
36,0.9768888888888889,4.0
37,0.98,4.111111111111111
38,0.9826666666666667,4.222222222222222
39,0.9853333333333333,4.333333333333333
40,0.9873333333333333,4.444444444444445
41,0.99,4.555555555555555
42,0.9906666666666667,4.666666666666666
43,0.9913333333333333,4.777777777777778
44,0.9924444444444445,4.888888888888888
45,0.9931111111111111,5.0
46,0.994,5.111111111111111
47,0.9953333333333333,5.222222222222222
48,0.996,5.333333333333333
49,0.9964444444444445,5.444444444444444
50,0.9968888888888889,5.555555555555555
51,0.9968888888888889,5.666666666666666
52,0.9975555555555555,5.777777777777778
53,0.9977777777777778,5.888888888888888
54,0.9982222222222222,6.0
55,0.9982222222222222,6.111111111111111
56,0.9984444444444445,6.222222222222221
57,0.9984444444444445,6.333333333333333
58,0.9984444444444445,6.444444444444444
59,0.9984444444444445,6.555555555555555
60,0.9984444444444445,6.666666666666666
61,0.9986666666666667,6.777777777777778
62,0.9988888888888889,6.888888888888888
63,0.9991111111111111,7.0
64,0.9991111111111111,7.111111111111111
65,0.9991111111111111,7.222222222222221
66,0.9995555555555555,7.333333333333333
67,0.9995555555555555,7.444444444444444
68,0.9995555555555555,7.555555555555555
69,0.9995555555555555,7.666666666666666
70,0.9995555555555555,7.777777777777778
71,0.9995555555555555,7.888888888888888
72,0.9995555555555555,8.0
73,0.9995555555555555,8.11111111111111
74,0.9995555555555555,8.222222222222221
75,0.9995555555555555,8.333333333333332
76,1.0,8.444444444444445
77,1.0,8.555555555555555
78,1.0,8.666666666666666
79,1.0,8.777777777777777
80,1.0,8.88888888888889
81,1.0,9.0
82,1.0,9.11111111111111
83,1.0,9.222222222222221
84,1.0,9.333333333333332
85,1.0,9.444444444444445
86,1.0,9.555555555555555
87,1.0,9.666666666666666
88,1.0,9.777777777777777
89,1.0,9.888888888888888
90,1.0,10.0
91,1.0,10.11111111111111
92,1.0,10.222222222222221
93,1.0,10.333333333333332
94,1.0,10.444444444444445
95,1.0,10.555555555555555
96,1.0,10.666666666666666
97,1.0,10.777777777777777
98,1.0,10.888888888888888
99,1.0,11.0
