,x,y
0,0.0,0.0
1,0.0026666666666666666,0.1111111111111111
2,0.008666666666666666,0.2222222222222222
3,0.017333333333333333,0.3333333333333333
4,0.030444444444444444,0.4444444444444444
5,0.04644444444444444,0.5555555555555556
6,0.06622222222222222,0.6666666666666666
7,0.08422222222222223,0.7777777777777777
8,0.10644444444444444,0.8888888888888888
9,0.12622222222222224,1.0
10,0.14822222222222223,1.1111111111111112
11,0.17066666666666666,1.222222222222222
12,0.19777777777777777,1.3333333333333333
13,0.22311111111111112,1.4444444444444444
14,0.2508888888888889,1.5555555555555554
15,0.2793333333333333,1.6666666666666665
16,0.3042222222222222,1.7777777777777777
17,0.33,1.8888888888888888
18,0.35888888888888887,2.0
19,0.382,2.111111111111111
20,0.4068888888888889,2.2222222222222223
21,0.4328888888888889,2.333333333333333
22,0.45866666666666667,2.444444444444444
23,0.48444444444444446,2.5555555555555554
24,0.5071111111111111,2.6666666666666665
25,0.5331111111111111,2.7777777777777777
26,0.556,2.888888888888889
27,0.5793333333333334,3.0
28,0.5986666666666667,3.1111111111111107
29,0.6191111111111111,3.222222222222222
30,0.64,3.333333333333333
31,0.6595555555555556,3.444444444444444
32,0.6804444444444444,3.5555555555555554
33,0.6968888888888889,3.6666666666666665
34,0.7135555555555556,3.7777777777777777
35,0.7266666666666667,3.888888888888889
36,0.7415555555555555,4.0
37,0.7553333333333333,4.111111111111111
38,0.7688888888888888,4.222222222222222
39,0.7831111111111111,4.333333333333333
40,0.7966666666666666,4.444444444444445
41,0.8086666666666666,4.555555555555555
42,0.8188888888888889,4.666666666666666
43,0.8291111111111111,4.777777777777778
44,0.838,4.888888888888888
45,0.8464444444444444,5.0
46,0.8551111111111112,5.111111111111111
47,0.864,5.222222222222222
48,0.8697777777777778,5.333333333333333
49,0.8777777777777778,5.444444444444444
50,0.8846666666666667,5.555555555555555
51,0.8913333333333333,5.666666666666666
52,0.8964444444444445,5.777777777777778
53,0.9013333333333333,5.888888888888888
54,0.9075555555555556,6.0
55,0.9124444444444444,6.111111111111111
56,0.9175555555555556,6.222222222222221
57,0.9235555555555556,6.333333333333333
58,0.9277777777777778,6.444444444444444
59,0.9302222222222222,6.555555555555555
60,0.9342222222222222,6.666666666666666
61,0.9371111111111111,6.777777777777778
62,0.9406666666666667,6.888888888888888
63,0.9437777777777778,7.0
64,0.9477777777777778,7.111111111111111
65,0.9508888888888889,7.222222222222221
66,0.9522222222222222,7.333333333333333
67,0.9537777777777777,7.444444444444444
68,0.9573333333333334,7.555555555555555
69,0.9593333333333334,7.666666666666666
70,0.9615555555555556,7.777777777777778
71,0.9626666666666667,7.888888888888888
72,0.9637777777777777,8.0
73,0.9657777777777777,8.11111111111111
74,0.9682222222222222,8.222222222222221
75,0.9706666666666667,8.333333333333332
76,0.9731111111111111,8.444444444444445
77,0.9751111111111112,8.555555555555555
78,0.976,8.666666666666666
79,0.9773333333333334,8.777777777777777
80,0.9782222222222222,8.88888888888889
81,0.9795555555555555,9.0
82,0.9808888888888889,9.11111111111111
83,0.982,9.222222222222221
84,0.9822222222222222,9.333333333333332
85,0.9831111111111112,9.444444444444445
86,0.9833333333333333,9.555555555555555
87,0.9848888888888889,9.666666666666666
88,0.9853333333333333,9.777777777777777
89,0.9862222222222222,9.888888888888888
90,0.9873333333333333,10.0
91,0.9884444444444445,10.11111111111111
92,0.9884444444444445,10.222222222222221
93,0.9895555555555555,10.333333333333332
94,0.9897777777777778,10.444444444444445
95,0.9906666666666667,10.555555555555555
96,0.9908888888888889,10.666666666666666
97,0.9913333333333333,10.777777777777777
98,0.9913333333333333,10.888888888888888
99,1.0,11.0
